2852969 |2008/08/19 16:30:20.600 |-14.85  |-173.23  |  12  |GCMT|GCMT|,C200808191630A|MW,6.0|SAMOA ISLANDS REGION
2852960 |2008/08/19 13:37:34.500 |-14.83  |-173.17  |  13.4|GCMT|GCMT|,C200808191337A|MW,5.6|SAMOA ISLANDS REGION
2852950 |2008/08/19 10:58:06.500 |-28.65  |-112.79  |  12.8|GCMT|GCMT|,C200808191058A|MW,5.7|EASTER ISLAND REGION
2852816 |2008/08/17 15:39:12.700 |-52.92  |  -4.1   |  14.9|GCMT|GCMT|,C200808171539A|MW,5.6|SOUTHERN MID-ATLANTIC RIDGE
2852692 |2008/08/16 04:01:11.700 | 52.16  |  98.31  |  28.2|GCMT|GCMT|,C200808160401A|MW,5.7|RUSSIA-MONGOLIA BORDER REGION
2852636 |2008/08/15 10:25:19.000 | 13.07  | 124.37  |  14.9|GCMT|GCMT|,C200808151025A|MW,6.0|LUZON, PHILIPPINES
2852597 |2008/08/14 22:55:52.900 |  7.26  | -82.79  |  21.6|GCMT|GCMT|,C200808142255A|MW,5.5|SOUTH OF PANAMA
2852493 |2008/08/13 18:30:59.300 | 83.48  | 114.73  |  12  |GCMT|GCMT|,C200808131830A|MW,5.7|NORTH OF SEVERNAYA ZEMLYA
2852431 |2008/08/13 01:32:51.000 |-13.52  |-111.31  |  16.4|GCMT|GCMT|,C200808130132A|MW,5.7|CENTRAL EAST PACIFIC RISE
2852373 |2008/08/12 05:26:01.700 |-11.49  | 165.99  |  47.1|GCMT|GCMT|,C200808120526A|MW,5.8|SANTA CRUZ ISLANDS
2852351 |2008/08/11 23:38:44.200 | -0.75  | -21.75  |  24.3|GCMT|GCMT|,C200808112338A|MW,6.0|CENTRAL MID-ATLANTIC RIDGE
2852230 |2008/08/10 12:21:19.100 | 11.12  |  91.84  |  12  |GCMT|GCMT|,C200808101221A|MW,5.7|ANDAMAN ISLANDS, INDIA REGION
2852206 |2008/08/10 08:20:37.400 | 10.96  |  91.83  |  15.8|GCMT|GCMT|,C200808100820A|MW,6.2|ANDAMAN ISLANDS, INDIA REGION
2852164 |2008/08/09 16:36:46.800 |-60.83  | 153.59  |  12  |GCMT|GCMT|,C200808091636A|MW,6.3|WEST OF MACQUARIE ISLAND
2852132 |2008/08/09 06:02:03.800 |-60.54  | 153.38  |  16.2|GCMT|GCMT|,C200808090602A|MW,6.4|WEST OF MACQUARIE ISLAND
2852042 |2008/08/08 06:37:43.400 | -4.29  | 100.75  |  16  |GCMT|GCMT|,C200808080637A|MW,5.8|SOUTHWEST OF SUMATRA, INDONESIA
2852010 |2008/08/07 22:58:37.300 | -9.12  |-109.72  |  19.1|GCMT|GCMT|,C200808072258A|MW,5.6|CENTRAL EAST PACIFIC RISE
2851976 |2008/08/07 18:30:08.900 | 52.22  |-175.63  |  12  |GCMT|GCMT|,C200808071830A|MW,5.8|ANDREANOF ISLANDS, ALEUTIAN IS.
2851875 |2008/08/07 02:18:16.400 | 26.68  |-111.12  |  24.5|GCMT|GCMT|,C200808070218A|MW,5.5|GULF OF CALIFORNIA
2851853 |2008/08/06 22:41:06.500 | -8.14  | 117.73  |  27  |GCMT|GCMT|,C200808062241A|MW,5.9|SUMBAWA REGION, INDONESIA
2851724 |2008/08/05 09:49:20.400 | 32.69  | 105.57  |  12  |GCMT|GCMT|,C200808050949A|MW,6.0|SICHUAN, CHINA
2851679 |2008/08/04 20:45:19.700 | -5.93  | 130.47  | 173.9|GCMT|GCMT|,C200808042045A|MW,6.3|BANDA SEA
2851640 |2008/08/04 04:42:18.300 | 49.77  | 156.7   |  89.9|GCMT|GCMT|,C200808040442A|MW,5.7|KURIL ISLANDS
2851491 |2008/08/02 15:34:27.800 |-16.26  | 178.22  |  17  |GCMT|GCMT|,C200808021534A|MW,5.5|FIJI ISLANDS
2851407 |2008/08/01 10:35:24.800 | 13.56  | 120.77  | 135.5|GCMT|GCMT|,C200808011035A|MW,5.6|MINDORO, PHILIPPINES
2851403 |2008/08/01 08:32:47.800 | 32.04  | 104.72  |  21  |GCMT|GCMT|,C200808010832A|MW,5.7|SICHUAN, CHINA
2806967 |2008/07/30 20:15:16.700 |-60.04  | -27.46  | 145.1|GCMT|GCMT|,C200807302015A|MW,5.5|SOUTH SANDWICH ISLANDS REGION
2806148 |2008/07/29 20:56:28.600 |-54.76  |-118.95  |  14.9|GCMT|GCMT|,C200807292056A|MW,5.7|SOUTHERN EAST PACIFIC RISE
2806086 |2008/07/29 18:42:19.500 | 33.93  |-117.84  |  20  |GCMT|GCMT|,C200807291842A|MW,5.5|SOUTHERN CALIFORNIA
2805376 |2008/07/28 21:40:49.200 |-10.5   | 163.43  |  17.1|GCMT|GCMT|,C200807282140A|MW,6.0|SOLOMON ISLANDS
2805370 |2008/07/28 21:37:36.200 |-10.5   | 163.37  |  18.2|GCMT|GCMT|,C200807282137A|MW,5.9|SOLOMON ISLANDS
2804622 |2008/07/27 21:15:47.700 | -0.01  | -18.16  |  23.1|GCMT|GCMT|,C200807272115A|MW,5.9|CENTRAL MID-ATLANTIC RIDGE
2802416 |2008/07/25 00:29:26.600 | 51.12  | 178.95  |  22.3|GCMT|GCMT|,C200807250029A|MW,5.9|RAT ISLANDS, ALEUTIAN ISLANDS
2801770 |2008/07/24 07:09:31.800 | 32.82  | 105.55  |  13.4|GCMT|GCMT|,C200807240709A|MW,5.6|SICHUAN, CHINA
2801577 |2008/07/24 01:43:22.700 | 50.71  | 158.15  |  42  |GCMT|GCMT|,C200807240143A|MW,6.2|EAST OF KURIL ISLANDS
2801384 |2008/07/23 19:54:47.200 | 32.71  | 105.61  |  12  |GCMT|GCMT|,C200807231954A|MW,5.5|SICHUAN, CHINA
2801205 |2008/07/23 15:26:24.100 | 39.73  | 141.51  |  98.8|GCMT|GCMT|,C200807231526A|MW,6.8|EASTERN HONSHU, JAPAN
2799269 |2008/07/21 11:30:34.100 | 37.16  | 142.3   |  29.6|GCMT|GCMT|,C200807211130A|MW,5.9|OFF EAST COAST OF HONSHU, JAPAN
2798769 |2008/07/20 21:30:31.800 | 27.81  | 139.6   | 485.6|GCMT|GCMT|,C200807202130A|MW,5.8|BONIN ISLANDS, JAPAN REGION
2798758 |2008/07/20 21:13:39.800 | -3.8   | 150.98  |  12  |GCMT|GCMT|,C200807202113A|MW,5.5|NEW IRELAND REGION, P.N.G.
2797346 |2008/07/19 22:39:56.800 |-17.22  |-177.05  | 395.3|GCMT|GCMT|,C200807192239A|MW,6.4|FIJI ISLANDS REGION
2796350 |2008/07/19 11:01:23.700 |-11.18  | 164.45  |  12  |GCMT|GCMT|,C200807191101A|MW,6.2|SANTA CRUZ ISLANDS REGION
2796210 |2008/07/19 09:27:07.600 |-11.12  | 164.47  |  13.5|GCMT|GCMT|,C200807190927A|MW,6.6|SANTA CRUZ ISLANDS REGION
2795742 |2008/07/19 02:39:34.800 | 37.47  | 142.42  |  21.8|GCMT|GCMT|,C200807190239A|MW,6.9|OFF EAST COAST OF HONSHU, JAPAN
2793866 |2008/07/17 22:51:57.000 | 44.09  |-129.56  |  14.1|GCMT|GCMT|,C200807172251A|MW,5.7|OFF COAST OF OREGON
2791107 |2008/07/16 17:09:23.100 |-30.93  |-178.24  | 107.5|GCMT|GCMT|,C200807161709A|MW,5.5|KERMADEC ISLANDS, NEW ZEALAND
2790120 |2008/07/16 08:11:10.600 |-16.67  |-172.72  |  21.8|GCMT|GCMT|,C200807160811A|MW,5.7|SAMOA ISLANDS REGION
2787086 |2008/07/15 05:07:18.700 |-47.56  | -11.93  |  18  |GCMT|GCMT|,C200807150507A|MW,5.7|SOUTHERN MID-ATLANTIC RIDGE
2786778 |2008/07/15 03:26:39.800 | 35.67  |  27.69  |  42.2|GCMT|GCMT|,C200807150326A|MW,6.4|DODECANESE ISLANDS, GREECE
2783697 |2008/07/14 04:44:54.100 |  1.83  |  96.28  |  28.9|GCMT|GCMT|,C200807140444A|MW,5.6|OFF W COAST OF NORTHERN SUMATRA
2781658 |2008/07/13 14:58:36.900 | 21.04  | 121.05  |  14.9|GCMT|GCMT|,C200807131458A|MW,6.2|TAIWAN REGION
2772571 |2008/07/11 21:35:10.200 | 21.06  | 121.04  |  18  |GCMT|GCMT|,C200807112135A|MW,5.5|TAIWAN REGION
2769549 |2008/07/11 09:58:49.500 | -2.95  | 148.08  |  13.8|GCMT|GCMT|,C200807110958A|MW,5.6|ADMIRALTY ISLANDS REGION, P.N.G.
2752325 |2008/07/08 09:13:10.000 |-16.26  | -72.0   | 125.7|GCMT|GCMT|,C200807080913A|MW,6.2|NEAR COAST OF PERU
2752091 |2008/07/08 07:42:13.500 | 27.31  | 128.65  |  51  |GCMT|GCMT|,C200807080742A|MW,6.0|RYUKYU ISLANDS, JAPAN
2746424 |2008/07/07 04:44:59.700 |-16.44  |-173.71  | 127.6|GCMT|GCMT|,C200807070445A|MW,5.5|TONGA ISLANDS
2742267 |2008/07/06 09:08:26.900 | 45.28  | 151.26  |  24.2|GCMT|GCMT|,C200807060908A|MW,5.7|KURIL ISLANDS
2740430 |2008/07/06 01:00:13.900 | 45.29  | 151.39  |  22.4|GCMT|GCMT|,C200807060100A|MW,5.7|KURIL ISLANDS
2725569 |2008/07/03 06:34:56.600 | 10.26  | -60.28  |  13.3|GCMT|GCMT|,C200807030634A|MW,5.7|TRINIDAD
2724685 |2008/07/03 03:02:41.300 |-23.41  |-179.69  | 589.9|GCMT|GCMT|,C200807030302A|MW,6.2|SOUTH OF FIJI ISLANDS
2713146 |2008/07/01 01:54:45.600 |-58.35  | -21.57  |  12  |GCMT|GCMT|,C200807010154A|MW,5.6|EAST OF SOUTH SANDWICH ISLANDS
2797378 |2008/06/30 06:17:51.600 |-58.33  | -21.77  |  26  |GCMT|GCMT|,C200806300617A|MW,7.0|EAST OF SOUTH SANDWICH ISLANDS
2796867 |2008/06/29 20:53:07.200 | 45.12  | 137.37  | 328.3|GCMT|GCMT|,C200806292053A|MW,6.0|PRIMOR'YE, RUSSIA
2796353 |2008/06/29 12:47:31.300 | 35.76  |  88.44  |  18.1|GCMT|GCMT|,C200806291247A|MW,5.5|XIZANG
2796130 |2008/06/29 09:42:24.500 | 14.16  | -93.31  |  12  |GCMT|GCMT|,C200806290942A|MW,5.5|NEAR COAST OF CHIAPAS, MEXICO
2794777 |2008/06/28 12:54:50.300 | 10.9   |  91.8   |  12  |GCMT|GCMT|,C200806281254A|MW,6.1|ANDAMAN ISLANDS, INDIA REGION
2792144 |2008/06/27 13:07:14.700 | 11.09  |  91.95  |  12.1|GCMT|GCMT|,C200806271307A|MW,5.9|ANDAMAN ISLANDS, INDIA REGION
2791899 |2008/06/27 11:40:19.200 | 10.92  |  91.82  |  17.1|GCMT|GCMT|,C200806271140A|MW,6.6|ANDAMAN ISLANDS, INDIA REGION
2790527 |2008/06/26 21:19:18.500 |-21.03  |-172.94  |  57.4|GCMT|GCMT|,C200806262119A|MW,6.1|TONGA ISLANDS REGION
2786905 |2008/06/25 15:41:32.700 | -5.52  | 151.84  |  46.6|GCMT|GCMT|,C200806251541A|MW,5.7|NEW BRITAIN REGION, P.N.G.
2784978 |2008/06/25 02:53:29.800 |  1.12  |  97.0   |  14  |GCMT|GCMT|,C200806250253A|MW,5.7|NORTHERN SUMATRA, INDONESIA
2784829 |2008/06/25 01:52:39.900 |  1.0   |  96.97  |  20  |GCMT|GCMT|,C200806250152A|MW,5.5|OFF W COAST OF NORTHERN SUMATRA
2778136 |2008/06/23 12:32:17.700 | 46.41  | 153.51  |  14  |GCMT|GCMT|,C200806231232A|MW,5.6|KURIL ISLANDS
2775949 |2008/06/22 23:56:39.000 | 67.71  | 141.43  |  21.5|GCMT|GCMT|,C200806222356A|MW,6.1|EASTERN SIBERIA, RUSSIA
2772368 |2008/06/22 07:22:10.800 | -9.03  | 157.86  |  14.4|GCMT|GCMT|,C200806220722A|MW,5.8|SOLOMON ISLANDS
2768268 |2008/06/21 11:36:28.100 | 36.09  |  21.86  |  12  |GCMT|GCMT|,C200806211136A|MW,5.6|SOUTHERN GREECE
2760452 |2008/06/20 03:16:04.000 | -4.81  | 148.99  | 606.7|GCMT|GCMT|,B200806200316A|MW,5.5|BISMARCK SEA
2744979 |2008/06/17 17:42:14.500 |  4.94  | -82.62  |  25.2|GCMT|GCMT|,C200806171742A|MW,5.9|SOUTH OF PANAMA
2728464 |2008/06/15 08:37:23.600 |-36.62  |-107.67  |  22.4|GCMT|GCMT|,C200806150837A|MW,6.0|SOUTHERN EAST PACIFIC RISE
2725850 |2008/06/15 01:13:15.000 |-17.77  |-179.66  | 623.6|GCMT|GCMT|,C200806150113A|MW,5.9|FIJI ISLANDS REGION
2711409 |2008/06/13 23:43:53.200 | 39.03  | 140.85  |  12  |GCMT|GCMT|,C200806132343A|MW,6.9|EASTERN HONSHU, JAPAN
2701770 |2008/06/12 05:30:48.000 |-50.03  |-114.5   |  15  |GCMT|GCMT|,C200806120530A|MW,5.9|SOUTHERN EAST PACIFIC RISE
2696565 |2008/06/11 02:30:07.200 |-33.22  | 179.95  |  12  |GCMT|GCMT|,C200806110230A|MW,5.5|SOUTH OF KERMADEC ISLANDS
2691160 |2008/06/10 05:49:42.900 |-18.23  | 167.71  |  20.5|GCMT|GCMT|,C200806100549A|MW,5.6|VANUATU ISLANDS
2690794 |2008/06/10 04:13:39.700 |-18.19  | 167.79  |  20.9|GCMT|GCMT|,C200806100413A|MW,5.9|VANUATU ISLANDS
2680478 |2008/06/08 12:25:36.900 | 37.93  |  21.63  |  24.7|GCMT|GCMT|,C200806081225A|MW,6.4|SOUTHERN GREECE
2673002 |2008/06/06 20:03:01.000 | 35.93  |  -0.48  |  12  |GCMT|GCMT|,C200806062002A|MW,5.5|NORTHERN ALGERIA
2671964 |2008/06/06 13:42:52.600 | -7.63  | 127.87  | 138.2|GCMT|GCMT|,C200806061342A|MW,6.0|BANDA SEA
2664976 |2008/06/05 05:22:28.100 |-39.02  | -91.72  |  12  |GCMT|GCMT|,C200806050522A|MW,5.8|WEST CHILE RISE
2664392 |2008/06/05 02:16:50.100 |-39.01  | -91.85  |  12  |GCMT|GCMT|,C200806050216A|MW,6.0|WEST CHILE RISE
2662592 |2008/06/04 17:03:08.000 | 41.59  | 139.15  | 204.3|GCMT|GCMT|,C200806041703A|MW,5.7|HOKKAIDO, JAPAN REGION
2658774 |2008/06/03 22:04:33.400 | -8.07  | 120.25  |  18.8|GCMT|GCMT|,C200806032204A|MW,6.0|FLORES REGION, INDONESIA
2658619 |2008/06/03 21:03:53.100 | -8.09  | 120.3   |  18  |GCMT|GCMT|,C200806032103A|MW,5.8|FLORES REGION, INDONESIA
2657935 |2008/06/03 17:31:38.600 | -8.09  | 120.32  |  20.6|GCMT|GCMT|,C200806031731A|MW,5.9|FLORES REGION, INDONESIA
2657736 |2008/06/03 16:20:53.200 |-10.46  | 161.42  |  91  |GCMT|GCMT|,C200806031620A|MW,6.2|SOLOMON ISLANDS
2650663 |2008/06/02 04:19:57.400 |-15.16  |-173.34  |  58  |GCMT|GCMT|,C200806020420A|MW,5.6|TONGA ISLANDS
2648162 |2008/06/01 14:31:10.600 |-59.82  | 149.97  |  12  |GCMT|GCMT|,C200806011431A|MW,6.5|WEST OF MACQUARIE ISLAND
2645942 |2008/06/01 01:57:27.200 | 20.17  | 121.19  |  31  |GCMT|GCMT|,C200806010157A|MW,6.3|PHILIPPINE ISLANDS REGION
2645719 |2008/06/01 00:31:18.600 |-54.91  |   1.59  |  24  |GCMT|GCMT|,C200806010031A|MW,5.5|BOUVET ISLAND REGION
2794106 |2008/05/31 23:16:09.600 |-28.9   |-112.4   |  12  |GCMT|GCMT|,C200805312316A|MW,5.8|EASTER ISLAND REGION
2792377 |2008/05/31 04:38:01.400 |-41.35  |  80.41  |  12  |GCMT|GCMT|,C200805310437A|MW,6.4|MID-INDIAN RIDGE
2790582 |2008/05/30 10:44:16.700 |-54.92  |   1.51  |  17  |GCMT|GCMT|,C200805301044A|MW,5.7|BOUVET ISLAND REGION
2790174 |2008/05/30 07:25:42.800 | 30.6   | 141.82  |  19  |GCMT|GCMT|,C200805300725A|MW,5.8|SOUTHEAST OF HONSHU, JAPAN
2788755 |2008/05/29 15:46:06.200 | 63.92  | -21.17  |  12  |GCMT|GCMT|,C200805291546A|MW,6.3|ICELAND REGION
2781349 |2008/05/27 11:27:59.100 | 13.45  | -91.39  |  29  |GCMT|GCMT|,C200805271128A|MW,5.7|NEAR COAST OF GUATEMALA
2780650 |2008/05/27 08:37:54.300 | 32.74  | 105.66  |  24.1|GCMT|GCMT|,C200805270837A|MW,5.5|SICHUAN, CHINA
2780096 |2008/05/27 05:51:15.700 |-56.68  | 147.37  |  12  |GCMT|GCMT|,C200805270551A|MW,5.8|WEST OF MACQUARIE ISLAND
2777086 |2008/05/26 15:01:38.600 |  8.38  | -82.88  |  12  |GCMT|GCMT|,C200805261501A|MW,5.6|PANAMA-COSTA RICA BORDER REGION
2773209 |2008/05/25 19:18:28.900 | 55.59  |-153.27  |  14.8|GCMT|GCMT|,C200805251918A|MW,5.9|SOUTH OF ALASKA
2770919 |2008/05/25 08:21:52.400 | 32.57  | 105.45  |  27  |GCMT|GCMT|,C200805250821A|MW,6.1|SICHUAN, CHINA
2767974 |2008/05/24 19:20:48.700 |  4.32  | -73.79  |  14.7|GCMT|GCMT|,C200805241920A|MW,5.9|COLOMBIA
2766757 |2008/05/24 13:24:10.600 | -7.39  | 156.02  |  40.8|GCMT|GCMT|,C200805241324A|MW,5.9|SOLOMON ISLANDS
2764915 |2008/05/24 04:58:23.000 | 42.44  | -30.47  |  18.3|GCMT|GCMT|,C200805240458A|MW,5.5|AZORES ISLANDS REGION
2763794 |2008/05/23 22:50:39.400 | -7.18  | 129.64  | 133.2|GCMT|GCMT|,C200805232250A|MW,5.7|BANDA SEA
2763033 |2008/05/23 19:35:40.900 |  7.51  | -35.01  |  12.6|GCMT|GCMT|,C200805231935A|MW,6.5|CENTRAL MID-ATLANTIC RIDGE
2753178 |2008/05/21 22:22:58.800 | -4.71  | 100.91  |  25  |GCMT|GCMT|,C200805212222A|MW,5.5|SOUTHWEST OF SUMATRA, INDONESIA
2746810 |2008/05/20 17:08:04.100 | -3.48  | 101.17  |  50.6|GCMT|GCMT|,C200805201708A|MW,5.6|SOUTHERN SUMATRA, INDONESIA
2746490 |2008/05/20 15:16:07.100 |-44.57  | -78.9   |  12.2|GCMT|GCMT|,C200805201516A|MW,5.6|OFF COAST OF SOUTHERN CHILE
2746122 |2008/05/20 13:53:40.800 | 51.11  | 178.53  |  17.6|GCMT|GCMT|,C200805201353A|MW,6.3|RAT ISLANDS, ALEUTIAN ISLANDS
2741180 |2008/05/19 14:26:48.900 |  1.64  |  99.14  |  16.1|GCMT|GCMT|,C200805191426A|MW,6.0|NORTHERN SUMATRA, INDONESIA
2740220 |2008/05/19 10:08:39.400 | 42.51  | 131.96  | 530.3|GCMT|GCMT|,C200805191008A|MW,5.6|E. RUSSIA-N.E. CHINA BORDER REG.
2738819 |2008/05/19 03:16:17.100 |-47.72  |  32.16  |  15.6|GCMT|GCMT|,C200805190316A|MW,5.9|PRINCE EDWARD ISLANDS REGION
2736049 |2008/05/18 12:17:28.500 | -3.52  | 101.11  |  50.1|GCMT|GCMT|,C200805181217A|MW,5.7|SOUTHERN SUMATRA, INDONESIA
2732259 |2008/05/17 17:08:29.600 | 32.21  | 105.08  |  16.1|GCMT|GCMT|,C200805171708A|MW,5.8|SICHUAN, CHINA
2723303 |2008/05/16 05:25:50.600 | 31.25  | 103.33  |  24  |GCMT|GCMT|,C200805160525A|MW,5.6|SICHUAN, CHINA
2719331 |2008/05/15 14:23:33.300 |-58.14  | -25.19  |  36.8|GCMT|GCMT|,C200805151423A|MW,5.9|SOUTH SANDWICH ISLANDS REGION
2714897 |2008/05/14 21:47:43.900 |-56.7   |-142.29  |  19.2|GCMT|GCMT|,C200805142147A|MW,5.7|PACIFIC-ANTARCTIC RIDGE
2704884 |2008/05/13 07:07:13.200 | 30.9   | 103.42  |  14.3|GCMT|GCMT|,C200805130707A|MW,5.8|SICHUAN, CHINA
2702135 |2008/05/12 20:08:53.200 | 31.37  | 104.11  |  28.4|GCMT|GCMT|,C200805122008A|MW,5.6|SICHUAN, CHINA
2698261 |2008/05/12 11:11:05.200 | 31.31  | 103.62  |  14.9|GCMT|GCMT|,C200805121111A|MW,6.1|SICHUAN, CHINA
2690289 |2008/05/10 19:42:04.600 | 23.89  | 122.52  |  24  |GCMT|GCMT|,C200805101942A|MW,5.6|TAIWAN REGION
2686107 |2008/05/09 21:51:35.900 | 12.36  | 143.28  |  83.3|GCMT|GCMT|,C200805092151A|MW,6.7|SOUTH OF MARIANA ISLANDS
2681574 |2008/05/08 23:21:11.000 | 36.12  | 142.08  |  23.1|GCMT|GCMT|,C200805082321A|MW,5.5|OFF EAST COAST OF HONSHU, JAPAN
2674364 |2008/05/07 16:45:27.100 | 36.18  | 141.61  |  26.3|GCMT|GCMT|,C200805071645A|MW,6.8|NEAR EAST COAST OF HONSHU, JAPAN
2674157 |2008/05/07 16:16:40.300 | 36.11  | 141.98  |  23.2|GCMT|GCMT|,C200805071616A|MW,6.1|NEAR EAST COAST OF HONSHU, JAPAN
2674021 |2008/05/07 16:02:07.300 | 36.12  | 141.89  |  23.9|GCMT|GCMT|,C200805071602A|MW,6.2|NEAR EAST COAST OF HONSHU, JAPAN
2656799 |2008/05/03 19:01:50.500 | -6.96  | 155.08  |  38  |GCMT|GCMT|,C200805031901A|MW,5.7|SOLOMON ISLANDS
2649397 |2008/05/02 01:33:39.600 | 51.96  |-177.54  |  12  |GCMT|GCMT|,C200805020133A|MW,6.6|ANDREANOF ISLANDS, ALEUTIAN IS.
2646356 |2008/05/01 04:57:56.400 |-19.52  | 168.58  |  48.6|GCMT|GCMT|,C200805010457A|MW,5.7|VANUATU ISLANDS
2784464 |2008/04/29 19:10:05.300 | -6.08  | 127.61  | 412.2|GCMT|GCMT|,C200804291910A|MW,5.9|BANDA SEA
2782134 |2008/04/29 05:26:07.800 | 41.47  | 142.25  |  63.9|GCMT|GCMT|,C200804290526A|MW,5.8|HOKKAIDO, JAPAN REGION
2780598 |2008/04/28 20:26:57.200 |-20.23  | 168.81  |  17.1|GCMT|GCMT|,C200804282026A|MW,6.0|LOYALTY ISLANDS
2780237 |2008/04/28 18:33:42.000 |-19.95  | 168.78  |  47.8|GCMT|GCMT|,C200804281833A|MW,6.4|VANUATU ISLANDS
2779564 |2008/04/28 15:58:00.000 |-59.04  | -24.15  |  17.1|GCMT|GCMT|,C200804281557A|MW,6.1|SOUTH SANDWICH ISLANDS REGION
2776433 |2008/04/28 00:06:29.900 | 17.89  |-100.1   |  55.5|GCMT|GCMT|,C200804280006A|MW,5.8|GUERRERO, MEXICO
2774618 |2008/04/27 14:35:34.500 |-35.44  | -16.28  |  16.4|GCMT|GCMT|,C200804271435A|MW,5.6|SOUTHERN MID-ATLANTIC RIDGE
2771493 |2008/04/26 23:34:55.300 |-49.12  | 164.03  |  12  |GCMT|GCMT|,C200804262334A|MW,5.9|AUCKLAND ISLANDS, N.Z. REGION
2757837 |2008/04/24 12:15:05.000 | -1.14  | -23.87  |  15.4|GCMT|GCMT|,C200804241214A|MW,6.5|CENTRAL MID-ATLANTIC RIDGE
2755183 |2008/04/24 01:19:15.900 |-20.22  | 168.58  |  19.2|GCMT|GCMT|,C200804240119A|MW,5.6|LOYALTY ISLANDS
2752521 |2008/04/23 18:28:45.100 | 22.85  | 121.64  |  12  |GCMT|GCMT|,C200804231828A|MW,6.0|TAIWAN REGION
2751315 |2008/04/23 14:05:46.700 | -3.82  | 131.59  |  14.3|GCMT|GCMT|,C200804231405A|MW,5.5|IRIAN JAYA REGION, INDONESIA
2736679 |2008/04/20 13:01:25.900 | -7.69  | 125.85  |  12  |GCMT|GCMT|,C200804201301A|MW,5.6|BANDA SEA
2731038 |2008/04/19 10:21:18.100 | -7.76  | 125.73  |  14.2|GCMT|GCMT|,C200804191021A|MW,5.9|BANDA SEA
2729963 |2008/04/19 05:58:48.400 |-20.36  | 168.72  |  12  |GCMT|GCMT|,C200804190558A|MW,6.2|LOYALTY ISLANDS
2729576 |2008/04/19 03:12:31.700 | -7.82  | 125.72  |  14.5|GCMT|GCMT|,C200804190312A|MW,6.1|BANDA SEA
2728587 |2008/04/18 21:11:00.000 |-27.55  |-175.95  |  12.5|GCMT|GCMT|,C200804182110A|MW,5.8|KERMADEC ISLANDS REGION
2728435 |2008/04/18 20:39:12.500 |-17.26  |-178.98  | 577.8|GCMT|GCMT|,C200804182039A|MW,6.3|FIJI ISLANDS REGION
2722495 |2008/04/17 17:02:56.000 | 15.78  | 144.72  |  12  |GCMT|GCMT|,C200804171702A|MW,5.5|MARIANA ISLANDS REGION
2717820 |2008/04/16 19:19:38.500 | 39.08  | 140.18  | 169.9|GCMT|GCMT|,C200804161919A|MW,5.8|EASTERN HONSHU, JAPAN
2714458 |2008/04/16 08:11:39.600 |  1.0   | 126.15  |  31.9|GCMT|GCMT|,C200804160811A|MW,5.7|NORTHERN MOLUCCA SEA
2713975 |2008/04/16 05:54:24.700 | 51.81  |-179.17  |  12  |GCMT|GCMT|,C200804160554A|MW,6.6|ANDREANOF ISLANDS, ALEUTIAN IS.
2712996 |2008/04/16 00:35:56.100 |-18.45  |-175.58  |  12  |GCMT|GCMT|,C200804160035A|MW,6.3|TONGA ISLANDS
2712678 |2008/04/15 22:59:56.200 | 51.78  |-179.29  |  12  |GCMT|GCMT|,C200804152259A|MW,6.4|ANDREANOF ISLANDS, ALEUTIAN IS.
2711536 |2008/04/15 17:25:01.500 |-18.59  |-175.6   |  12.8|GCMT|GCMT|,C200804151724A|MW,5.7|TONGA ISLANDS
2708715 |2008/04/15 03:03:09.000 | 13.42  | -91.0   |  32.8|GCMT|GCMT|,C200804150303A|MW,6.1|NEAR COAST OF GUATEMALA
2705170 |2008/04/14 09:45:20.700 |-56.04  | -27.75  | 115.2|GCMT|GCMT|,C200804140945A|MW,6.0|SOUTH SANDWICH ISLANDS REGION
2696929 |2008/04/12 12:05:15.000 | 43.42  |-127.92  |  12.3|GCMT|GCMT|,C200804121205A|MW,5.5|OFF COAST OF OREGON
2696343 |2008/04/12 08:50:09.200 |-15.42  |  67.19  |  12  |GCMT|GCMT|,C200804120850A|MW,5.5|MID-INDIAN RIDGE
2694742 |2008/04/12 00:30:21.200 |-55.56  | 158.49  |  22  |GCMT|GCMT|,C200804120030A|MW,7.1|MACQUARIE ISLAND REGION
2693572 |2008/04/11 17:45:10.300 |-20.47  | 168.68  |  21.6|GCMT|GCMT|,C200804111745A|MW,6.0|LOYALTY ISLANDS
2693321 |2008/04/11 16:36:01.200 |-20.28  | 168.81  |  15.1|GCMT|GCMT|,C200804111636A|MW,5.9|LOYALTY ISLANDS
2690692 |2008/04/11 05:02:57.300 | 16.12  | 144.84  |  12  |GCMT|GCMT|,C200804110502A|MW,5.5|MARIANA ISLANDS REGION
2690287 |2008/04/11 03:16:46.200 | 16.11  | 144.83  |  12  |GCMT|GCMT|,C200804110316A|MW,5.5|MARIANA ISLANDS REGION
2687408 |2008/04/10 13:07:25.000 |-25.98  | 178.19  | 622.6|GCMT|GCMT|,B200804101307A|MW,5.5|SOUTH OF FIJI ISLANDS
2685659 |2008/04/10 04:29:38.400 |-20.47  | 168.68  |  26.5|GCMT|GCMT|,C200804100429A|MW,5.5|LOYALTY ISLANDS
3319245 |2008/04/10 01:17:38.800 |-20.07  | 168.45  |  32.3|GCMT|GCMT|,C200804100117A|MW,5.5|LOYALTY ISLANDS
2685000 |2008/04/10 01:10:07.000 |-20.44  | 168.71  |  27.2|GCMT|GCMT|,C200804100110A|MW,5.8|LOYALTY ISLANDS
